PC,explained_variance_ratio,explained_variance_percent,cumulative_variance_ratio,cumulative_variance_percent
1,0.8132345694311557,81.32345694311557,0.8132345694311557,81.32345694311557
2,0.14744304639094483,14.744304639094482,0.9606776158221005,96.06776158221005
3,0.03932238417789959,3.9322384177899594,1.0000000000000002,100.00000000000003
