n,mean_distance_to_k_neighbors,proximity_score
3430,3.9597897485158455,0.2525386607646413
3433,4.026617197988861,0.24834742187541764
3442,3.705888400257055,0.26984082951077704
3449,3.1256642407099084,0.3199319962058873
3450,3.1144803536700865,0.3210808502359902
3464,4.671578241581683,0.21406041990237762
3465,3.4891170238636526,0.2866054629753775
3471,3.1787164537658974,0.31459238801087863
3473,2.8589844491865852,0.3497745502897583
3474,3.1528379273375435,0.3171745655965723
3490,2.9958138184263623,0.33379911456745504
3515,3.968896671127337,0.2519591924059099
3522,3.2977334656465778,0.3032385759543576
3525,3.1987414677664616,0.31262295189424694
3540,3.7591756514295405,0.26601576854208814
3560,3.5294898787984637,0.2833270626462724
3561,2.3658138176286183,0.4226875304168824
3584,5.082096659235647,0.19676918151143633
3594,3.0963300273160685,0.32296298882147506
3608,3.9894863333237134,0.2506588358623681
3621,3.4403987231763793,0.2906639841664777
3627,3.5305108225256214,0.283245130880054
3628,4.10461422913373,0.24362825449026523
3632,6.188749843859876,0.16158352255778788
3635,4.127086356686626,0.24230169024197346
3643,4.0028100433763045,0.24982449558267486
3656,3.247986194894819,0.3078830820067804
3659,3.2484566540116,0.3078384927084581
3666,3.5059655710739235,0.2852281289497665
3679,2.678223826149515,0.37338178767430635
3685,2.848879093348774,0.35101524748253815
3688,2.8440636079826795,0.3516095762390341
3690,3.694829050158174,0.2706485161896515
3739,4.116223215427215,0.24294114960817761
3744,4.663149247739562,0.2144473502503765
3748,2.8661816789662726,0.34889623618008564
3754,4.762061317038231,0.209993096145545
3757,3.9455050768539843,0.2534529750997339
3763,3.592887896976722,0.27832763745319844
3795,3.4588768623144475,0.28911118834412
3802,3.6441806581079113,0.2744101058148236
3804,3.5063826169125933,0.2851942041853451
3826,3.1117471452664036,0.32136287214752673
3838,4.333201254923443,0.23077626474504395
3857,4.818164398977059,0.20754792016065324
3861,3.7610261002844774,0.265884887085494
3865,3.1340849398896404,0.319072398859392
3866,4.681802103476935,0.21359296653251053
3868,2.8970446920044113,0.34517934872028966
3869,3.4731120559314173,0.2879262125424089
3875,3.683030353771964,0.27151554669528627
3879,3.452866451340644,0.2896144447206872
3880,3.444496047241524,0.29031823125491624
3881,4.206191406974144,0.23774476794890886
3895,2.9200940174297942,0.3424547271528732
3898,2.9746089374858484,0.3361786443245437
3902,3.358800370020556,0.29772534531237477
3913,3.0334226718097588,0.3296606204248695
3916,3.7922111483223104,0.263698396763097
3944,3.082354817446663,0.3244272834326217
3950,3.3045269571992586,0.30261517395737764
3958,3.694763435554644,0.27065332258535063
3962,3.460616022230167,0.2889658932328669
3975,3.074004390622626,0.32530857895005444
3988,2.8121931835700873,0.3555943474445598
3992,3.8239323705526536,0.2615109011081212
3994,3.1751038521150905,0.31495032810770474
4002,3.0310819086500453,0.3299152019435333
4009,4.414727331614046,0.22651455568699158
4010,5.322746088943853,0.18787294815301506
4038,2.882257867698738,0.3469502195506457
4045,3.7524204187440793,0.266494659021824
4051,3.714861257230757,0.26918905734454823
4061,5.075746272309805,0.19701536411605067
4065,2.8932169259323466,0.3456360257803351
4070,4.819824236384444,0.207476445396261
4110,3.998432060261274,0.2500980346617183
4118,3.8906894007102615,0.2570238579870161
4120,4.230291335911074,0.23639033829909836
4133,3.295030423743076,0.3034873343790618
4142,2.428618360207978,0.4117567487688564
4143,2.7213558781841023,0.36746388372655964
4147,3.793943382403829,0.26357799766799367
4159,3.870589949341497,0.25835854820267684
4172,3.099786679880851,0.3226028444118984
4173,3.9643197502914758,0.25225008651893505
4176,4.237527921408612,0.23598664564488592
4178,2.8325682599904427,0.3530365054655456
4180,3.6021243425520644,0.2776139591259178
4185,3.0723303172081478,0.325485835425529
4193,3.2271020368887284,0.30987554424024255
4224,4.661342616390364,0.21453046521050675
